id,outcome,t0,t1,t2,t4,t6,t8,t12,t24
26,1CMT_OA,0,0.581351539225975,1,0.916102788554522,0.854003784953353,0.622635607698375,0.360810116847541,0.0643498249676569
28,1CMT_OA,0,0.872835394758469,1,0.949864309340844,0.948844652179726,0.84308137721709,0.323916243793849,0.0769072354184147
32,1CMT_OA,0,1,0.828637208064325,0.645668278575215,0.460475033784452,0.261958275855,0.0790563911713727,0.00131594480657635
33,1CMT_OA,0,0.511245629204105,0.813046295816343,1,0.924283699123032,0.685689902005878,0.7441857182248,0.121829061404791
36,1CMT_OA,0,1,0.844948038993591,0.241357397985387,0.100159598728441,0.0274016798990226,0.00427491041940151,1.40529196416123e-05
38,1CMT_OA,0,0.781174947329856,1,0.567351955730215,0.701215290312293,0.463296213093166,0.213310667614364,0.013958582735908
39,1CMT_OA,0,0.567206280139585,1,0.866094402580833,0.965173333862735,0.607643811709422,0.320210052053894,0.0621834708292668
40,1CMT_OA,0,0.51832022973849,0.887770042397438,1,0.925890918955029,0.718847446051794,0.638456302850276,0.0944033292756137
41,1CMT_OA,0,1,0.966836349528412,0.749903826101335,0.34792632021032,0.205248644489735,0.0378854801833442,0.00012648655205956
42,1CMT_OA,0,0.415397032606969,0.74642314094823,1,0.683523343260908,0.806370561482958,0.393141018033728,0.17034023439516
44,1CMT_OA,0,0.298041662388872,0.54834960262235,1,0.66882170167146,0.760168492431059,0.354848418193642,0.0549755536614832
46,1CMT_OA,0,0.773618895418204,0.866342764285203,1,0.86382590573914,0.645938977942501,0.297456901283053,0.0805417966990232
48,1CMT_OA,0,0.383979335043665,1,0.788748814908207,0.46252076026135,0.750039925967013,0.343108342619015,0.03274950823845
51,1CMT_OA,0,0.64479869399333,0.956142368992512,1,0.728096095074239,0.607909821901648,0.202661819138702,0.0196949688631271
52,1CMT_OA,0,0.676137528827012,0.749563641811479,1,0.739391519833741,0.44867914079069,0.20650064924858,0.0235490663037336
53,1CMT_OA,0,0.455041714955902,0.674973146030724,0.550469977183408,1,0.379429601303173,0.336804472883892,0.0290058429711414
54,1CMT_OA,0,0.363468169480675,0.63703094422022,1,0.749928899887539,0.622373688498651,0.478319548761966,0.117692414787282
